"year","stateabbr","statedesc","countyname","countyfips","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","geolocation","locationid","categoryid","measureid","datavaluetypeid","short_question_text"
"2021","CO","Colorado","Montrose","08085","08085966602","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.2",,,"2.8","3.7","4371","POINT (-108.013013 38.41545853)","08085966602","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CO","Colorado","Prowers","08099","08099000600","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.4",,,"3.9","4.9","1424","POINT (-102.1490085 37.94626589)","08099000600","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CO","Colorado","Teller","08119","08119010104","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.6",,,"2.3","2.9","1915","POINT (-105.0586198 38.97116102)","08119010104","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","CT","Connecticut","Hartford","09003","09003510600","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.3","4.0","5007","POINT (-72.63005163 41.75614993)","09003510600","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","DE","Delaware","Sussex","10005","10005050200","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","40.6",,,"34.7","46.6","3195","POINT (-75.40822629 38.78627769)","10005050200","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","DE","Delaware","Sussex","10005","10005051006","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","32.8",,,"27.1","38.4","2724","POINT (-75.14613697 38.68480545)","10005051006","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","DE","Delaware","Sussex","10005","10005051301","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.2","4.1","4936","POINT (-75.14643036 38.56416385)","10005051301","HLTHOUT","STROKE","CrdPrv","Stroke"
"2020","FL","Florida","Lee","12071","12071010801","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","77.0",,,"74.0","79.9","2135","POINT (-81.98038298 26.54772866)","12071010801","PREVENT","MAMMOUSE","CrdPrv","Mammography"
"2021","GA","Georgia","Appling","13001","13001950400","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","37.2",,,"29.8","45.6","1476","POINT (-82.19073533 31.66518743)","13001950400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Ben Hill","13017","13017960400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","5.1",,,"4.7","5.6","3769","POINT (-83.23428962 31.72593932)","13017960400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Chatham","13051","13051003302","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","41.6",,,"35.3","48.3","1665","POINT (-81.12668567 32.06488165)","13051003302","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Chattooga","13055","13055010100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.5",,,"3.1","4.0","2255","POINT (-85.22967662 34.48730879)","13055010100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Clayton","13063","13063040520","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.8",,,"2.5","3.2","3792","POINT (-84.41594858 33.60054632)","13063040520","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Clayton","13063","13063040619","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.9",,,"2.6","3.3","3001","POINT (-84.37866231 33.50525136)","13063040619","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Colquitt","13071","13071970100","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","40.9",,,"33.9","48.5","5184","POINT (-83.6577875 31.28124659)","13071970100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Colquitt","13071","13071970600","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","41.0",,,"34.1","48.7","6643","POINT (-83.75364191 31.08552517)","13071970600","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Columbia","13073","13073030106","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.4",,,"2.1","2.7","3655","POINT (-82.08118869 33.52200491)","13073030106","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Columbia","13073","13073030401","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.8",,,"3.4","4.3","2615","POINT (-82.30532371 33.64409575)","13073030401","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Columbia","13073","13073030504","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.1",,,"2.8","3.4","3371","POINT (-82.34473322 33.45982289)","13073030504","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Decatur","13087","13087970300","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","40.4",,,"32.8","48.1","6883","POINT (-84.60970731 30.91392858)","13087970300","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Decatur","13087","13087970700","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","36.1",,,"28.8","43.8","2035","POINT (-84.67817206 30.76144985)","13087970700","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Dougherty","13095","13095000100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.4",,,"4.0","5.0","5944","POINT (-84.09068516 31.57247779)","13095000100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Douglas","13097","13097080102","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.7",,,"2.4","3.0","6952","POINT (-84.61539449 33.75538778)","13097080102","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Effingham","13103","13103030305","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.2",,,"2.0","2.5","7561","POINT (-81.17574618 32.28617152)","13103030305","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Emanuel","13107","13107970200","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","5.5",,,"5.1","6.0","1742","POINT (-82.25967849 32.74984514)","13107970200","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Forsyth","13117","13117130410","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","31.1",,,"25.2","37.4","4017","POINT (-84.14697385 34.19527676)","13117130410","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Gwinnett","13135","13135050213","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.9",,,"1.7","2.1","11512","POINT (-84.04374546 34.06054799)","13135050213","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Gwinnett","13135","13135050422","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.7",,,"2.4","2.9","7229","POINT (-84.16764226 33.90591961)","13135050422","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Gwinnett","13135","13135050430","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","30.0",,,"25.5","34.8","5003","POINT (-84.11463353 33.83280982)","13135050430","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Gwinnett","13135","13135050432","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","32.2",,,"27.5","37.0","5814","POINT (-84.17674741 33.88356959)","13135050432","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Gwinnett","13135","13135050522","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.3",,,"3.8","4.8","4533","POINT (-83.98027629 33.93839785)","13135050522","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Gwinnett","13135","13135050532","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.9","2.4","7688","POINT (-84.05002691 33.91958537)","13135050532","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Gwinnett","13135","13135050540","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.0",,,"1.8","2.2","6578","POINT (-84.02879934 33.97488603)","13135050540","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Gwinnett","13135","13135050609","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.0",,,"1.8","2.1","11696","POINT (-83.87054124 34.0922015)","13135050609","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Gwinnett","13135","13135050713","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.9",,,"1.7","2.1","7676","POINT (-84.03545522 33.89733287)","13135050713","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Gwinnett","13135","13135050723","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.8",,,"2.4","3.1","7141","POINT (-84.06146247 33.81752007)","13135050723","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Gwinnett","13135","13135050729","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.6",,,"2.3","2.9","3209","POINT (-84.06589928 33.83219324)","13135050729","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Jackson","13157","13157010600","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","33.2",,,"26.3","40.6","8759","POINT (-83.51240362 34.05139957)","13157010600","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Laurens","13175","13175950100","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","41.1",,,"35.4","47.9","3099","POINT (-82.81472454 32.62916458)","13175950100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Laurens","13175","13175950300","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","42.9",,,"36.8","49.3","1813","POINT (-82.89549601 32.56986062)","13175950300","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Lowndes","13185","13185010102","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.9","2.3","5348","POINT (-83.19990965 30.94719702)","13185010102","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Montgomery","13209","13209950300","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.8",,,"3.5","4.1","2284","POINT (-82.52433596 32.05459463)","13209950300","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Muscogee","13215","13215002100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.7",,,"3.3","4.2","2381","POINT (-84.92764657 32.48158833)","13215002100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Muscogee","13215","13215010201","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.0",,,"1.8","2.3","6740","POINT (-84.98931598 32.58407857)","13215010201","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Paulding","13223","13223120503","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.4",,,"2.2","2.7","4838","POINT (-84.78868763 33.84599135)","13223120503","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Pickens","13227","13227050400","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","30.6",,,"24.1","38.0","3701","POINT (-84.60302901 34.46893175)","13227050400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","GA","Georgia","Richmond","13245","13245000100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.2",,,"3.7","4.7","3753","POINT (-82.02151673 33.48602388)","13245000100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Richmond","13245","13245010905","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.0",,,"3.6","4.4","5152","POINT (-81.94560857 33.27678245)","13245010905","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Richmond","13245","13245011000","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","8.1",,,"7.1","9.2","1668","POINT (-81.9741132 33.47564035)","13245011000","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Rockdale","13247","13247060307","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.2",,,"2.8","3.5","10647","POINT (-83.99462123 33.61667699)","13247060307","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Stephens","13257","13257970100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.1",,,"2.8","3.4","6923","POINT (-83.33254521 34.61835951)","13257970100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","GA","Georgia","Treutlen","13283","13283960100","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","4.8",,,"4.3","5.4","1313","POINT (-82.51439513 32.44244394)","13283960100","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","HI","Hawaii","Honolulu","15003","15003008411","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","1.8",,,"1.6","1.9","3448","POINT (-158.0329573 21.33335883)","15003008411","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","HI","Hawaii","Honolulu","15003","15003008702","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.6",,,"3.1","4.1","5593","POINT (-158.0053044 21.38507078)","15003008702","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","HI","Hawaii","Honolulu","15003","15003008925","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.1",,,"1.8","2.3","6902","POINT (-158.0302734 21.39166707)","15003008925","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","HI","Hawaii","Honolulu","15003","15003009200","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.0",,,"2.6","3.4","7963","POINT (-158.0058334 21.50542635)","15003009200","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","HI","Hawaii","Honolulu","15003","15003009503","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","0.6",,,"0.5","0.6","3403","POINT (-158.0544467 21.4885481)","15003009503","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","HI","Hawaii","Honolulu","15003","15003010505","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","23.2",,,"19.5","27.2","3531","POINT (-157.8055813 21.42651151)","15003010505","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","HI","Hawaii","Honolulu","15003","15003010601","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","24.7",,,"20.9","28.8","3422","POINT (-157.7941863 21.40826419)","15003010601","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","HI","Hawaii","Honolulu","15003","15003010903","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.9",,,"2.6","3.2","4133","POINT (-157.7502061 21.40039477)","15003010903","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","ID","Idaho","Ada","16001","16001010331","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","18.8",,,"16.7","21.0","19450","POINT (-116.3701019 43.6550516)","16001010331","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2021","ID","Idaho","Bonneville","16019","16019970403","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.0",,,"1.8","2.2","10426","POINT (-111.9641839 43.51100047)","16019970403","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","ID","Idaho","Bonneville","16019","16019971000","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.2",,,"2.8","3.6","4831","POINT (-112.0409968 43.47538798)","16019971000","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","ID","Idaho","Bonneville","16019","16019971200","BRFSS","Health Outcomes","Obesity among adults aged >=18 years","%","Crude prevalence","40.0",,,"35.0","44.9","4664","POINT (-112.0445767 43.50614713)","16019971200","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2021","ID","Idaho","Bonneville","16019","16019971400","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.2",,,"1.9","2.4","8508","POINT (-112.0824095 43.44842485)","16019971400","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","ID","Idaho","Twin Falls","16083","16083001100","BRFSS","Health Outcomes","Arthritis among adults aged >=18 years","%","Crude prevalence","23.3",,,"20.6","26.1","3426","POINT (-114.4693582 42.55688925)","16083001100","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2021","ID","Idaho","Valley","16085","16085970300","BRFSS","Health Outcomes","Depression among adults aged >=18 years","%","Crude prevalence","21.9",,,"18.1","26.0","4592","POINT (-115.9048382 44.82878132)","16085970300","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2021","IL","Illinois","Champaign","17019","17019000700","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.2",,,"2.9","3.5","3650","POINT (-88.24653749 40.12909625)","17019000700","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","IL","Illinois","Champaign","17019","17019010500","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","2.6",,,"2.4","2.9","4371","POINT (-88.34657256 40.31097339)","17019010500","HLTHOUT","STROKE","CrdPrv","Stroke"
"2021","IL","Illinois","Christian","17021","17021958200","BRFSS","Health Outcomes","Stroke among adults aged >=18 years","%","Crude prevalence","3.5",,,"3.2","3.8","3888","POINT (-89.43452764 39.58904005)","17021958200","HLTHOUT","STROKE","CrdPrv","Stroke"
